komentar,komentar_bersih,label_final,alasan_label
TOWEL KOK GA KOAR KOAR YAH..,towel koar koar yah,netral,"Pertanyaan/komentar tentang pundit, tidak langsung ke Timnas."
TOMBOL PETIKKKK OUT -------+,tombol petikkkk out,negatif,Menuntut Patrick keluar.
Filosofi bermain Alex pastoor itu bertahan dan serangan balik. Gak pernah tuh di pake si PK pejudi ulung itu.,filosofi main alex pastoor tahan serang tuh pake si pk judi ulung,negatif,Mengkritik Patrick yang tidak memakai filosofi Pastoor.
Siapa mafia sepak bola nya?😢😢😢,mafia sepak bola,netral,Pertanyaan tentang siapa mafia sepak bola.
"Udah gua blg dri dulu, selama pemerintahan ga beres, apapun programnya akan brekele pada waktunya.",udah blg dri perintah beres apa program brekele,negatif,Kritik pemerintahan/program yang dianggap tidak beres.
"Basi, dari gw kecil denger kata kata ini dan hasilnya nothing.",basi denger hasil nothing,negatif,Pesimis karena hasil lama dianggap tidak berubah.
"​ @ranswey semua kan gara"" ET yg bawa bawa pildun ke kampanye, emang harus diganti",gara et bawa bawa pildun kampanye emang ganti,negatif,Menyalahkan Erick Thohir karena membawa isu Pildun ke kampanye.
dan berikan alasanmu?,alas,netral,Hanya meminta alasan tanpa sentimen jelas.
"Indonesia pernah di jajah belanda,sekarang PSSI dijajah patrick kluivert😂",indonesia jajah belandasekarang pssi jajah patrick kluivert,negatif,Sindiran PSSI dijajah Patrick Kluivert.
Kan gw bilang aff aja udah😂 😂,bilang aff udah,negatif,Sindiran agar fokus AFF saja.
emang federasinya yg problematik mau gimana lgi cuyyy😂,emang federasi problematik gimana lgi cuyyy,negatif,Menyebut federasi problematik.
Admin channel ini gamalu apa ya kan lu yang besar besarin kalo Indo pasti lolos pildun eh sekarang pas tau ga lolos kok ga minta maaf😂 malah cuci tangan😂😂😂,channel gamalu ya besarin kalo indo lolos pildun lolos maaf cuci tangan,negatif,Mengkritik admin/channel yang terlalu membesarkan peluang lolos.
periksa arya kayaknya dia yang terllu optimis,periksa arya kayak terllu optimis,negatif,Mengkritik Arya yang dianggap terlalu optimis.
Proyek Naturalisasi Gagal Erick Thohir Harus Tanggungjawab Kluivert Out Piala Dunia hanya mimpi yang tidak akan terwujud bagi Indonesia,proyek naturalisasi gagal erick thohir tanggungjawab kluivert out piala dunia mimpi wujud indonesia,negatif,Menyebut proyek naturalisasi gagal dan menuntut Erick/Kluivert bertanggung jawab.
Keputusan yang ceroboh mengakibat kan mala petaka untuk timnas.😏😏,putus ceroboh akibat mala petaka timnas,negatif,Menilai keputusan ceroboh membawa malapetaka.
"Lebih Baik Kami Gagal Terhormat ke Piala Dunia Bersama Bapak Reformis Timnas Garuda,,,""Coach Shin Tae-Yong"".........Ketimbang Hancur dan Tenggelam Bersama Si Bintang Laut (PK) di Bikini Bottom,,,tempatnya Radiasi Nuklir Kehidupan.......!!!!!! Kami Sungguh Tak Rela,,,Tak Ada Ruang Ikhlas lagi.......!!!!! COACH SHIN bisa saja Balik Ke Indonesia untuk Melatih Garuda,,,tapi dengan Catatan ""BUMI HANGUSKAN"" dulu para Pembenci-Pembencinya,,,para Pengamat-Pengamat Bola Taēk seperti Si Towel Cs itu,,,Oknum-Oknum MAFIA BOLA di PSSI,,,dan Stasiun-Stasiun TV Swasta yang menyiarkan Berita-berita Sampah,,,,Supaya Jalan COACH SHIN Mulus dan Tenang Melatih TIMNAS GARUDA,,,,Gimana menurut Kalian SOB........????? ""Semoga Irak Atau Arab salah satunya MENGUNDURKAN DIRI dari Perhelatan Pildun,supaya Garuda Tampil Kembali(hanya mimpi tapallaahhh)......!!!!!!""",gagal hormat piala dunia reformis timnas garudacoach shin taeyongketimbang hancur tenggelam si bintang laut pk bikini bottomtempatnya radiasi nuklir hidup sungguh relatak ruang ikhlas coach shin indonesia latih garudatapi catat bumi hangus pembencipembencinyapara pengamatpengamat bola si towel cs ituoknumoknum mafia bola pssidan stasiunstasiun tv swasta siar beritaberita sampahsupaya jalan coach shin mulus tenang latih timnas garudagimana sob moga irak arab salah satu undur helat pildunsupaya garuda tampil kembalihanya mimpi tapallaahhh,negatif,Menolak kegagalan bersama Patrick dan lebih memilih STY.
"Erik Thohir lah yang harus bertanggung jwab,, sudah mengecewakan 280jt jiwa penduduk indonesia",erik thohir tanggung jwab kecewa jt jiwa duduk indonesia,negatif,Menyalahkan Erick Thohir karena mengecewakan publik.
Mungkin masyarakat kita masih bisa terima meskipun tersingkir asalkan Coach ny tetep STY.. laah ini tbtb bgt cuma tinggal beberapa match lg dilengserkan. Udah gitu mana penggantinya trackrecord ny yg jelek pula😂,masyarakat terima singkir coach ny tetep sty laah tbtb tinggal match lg lengser udah gitu ganti trackrecord ny jelek,negatif,Mengkritik pemecatan STY yang tiba-tiba dan pengganti bertrack record buruk.
"Min knp pake AI sih, aneh bet nontonnya",pake ai aneh bet nontonnya,netral,"Kritik terhadap penggunaan AI di video, bukan sentimen Timnas."
Ridho Blunder 😂,ridho blunder,negatif,Menyebut blunder Ridho.
Di curaco klah 6 laga menang satu knpa suruh gantikan tayong😮,curaco klah laga menang knpa suruh ganti tayong,negatif,Mengkritik keputusan mengganti STY dengan pelatih berrekor buruk.
Oh tidak Jangan Timnas Indonesia Kuuuuuu Kalah sama Arab Saudi dan Irak Gak Bisa Pergi Ke Amerika Serikat (Nickelodeon),timnas indonesia kuuuuuu kalah arab saudi irak pergi amerika serikat nickelodeon,negatif,Ekspresi sedih karena Timnas kalah dan gagal ke Amerika.
suporter hanya untuk beli tiket,suporter beli tiket,negatif,Sindiran bahwa suporter hanya dianggap pembeli tiket.
"Kocak emang PSSI, dikira dengan naturalisasi aja bisa ngebantu? Padahal pelatih berkualitas juga sangat penting. Dan lucunya Ketum malah angkat tangan terkait Liga domestik dan nyerahin sepenuhnya ke I-League😂",kocak emang pssi naturalisasi ngebantu pelatih kualitas lucu tum angkat tangan kait liga domestik nyerahin sepenuh ileague,negatif,Kritik terhadap PSSI dan kualitas pelatih.
Cari pelatih yang berkualitas,cari pelatih kualitas,netral,Usulan mencari pelatih berkualitas tanpa emosi jelas.
"Tim kepelatihan terbaik ga mau nemuin suporter, malah kabur ke belanda",tim latih baik nemuin suporter kabur belanda,negatif,Kritik tim kepelatihan yang dianggap kabur.
"konspirasi terbesar adalah memecat king STY dan menggantinya dengan pelatih medioker,,,,,,🥲🥲🥲",konspirasi besar pecat king sty ganti pelatih medioker,negatif,Menyebut pemecatan STY dan pelatih pengganti sebagai konspirasi/medioker.
Erik Tohir biangnya,erik tohir biang,negatif,Menyalahkan Erick Thohir.
Timnas jago patah hati,timnas jago patah hati,negatif,Sindiran bahwa Timnas jago membuat patah hati.
"lebih baik gagal bersama Coach sty, yg sudah membangun timnas mines",gagal coach sty bangun timnas mes,negatif,Lebih memilih gagal bersama STY yang membangun Timnas.
Kluivert out 😢😢,kluivert out,negatif,Menuntut Kluivert keluar.
"Gw sama2 ga yakin keduanya Apalagi sty, terlalu banyak kesempatan yang diberikan, tapi ya gitu² aja",sty sempat ya gitu,negatif,Kritik terhadap STY dan keraguan terhadap pelatih.
"Jgnkan sty bijan, luis mila, indrasafri juga bisa menang klw main d kandang dengan squad yg sama 😂😂",jgnkan sty bijan luis mila indrasafri menang klw main kandang squad,negatif,Kritik/sindiran bahwa menang di kandang dianggap bukan pencapaian khusus.
DAN GUE BERANI TARUHAN SI BINTANG LAUT DKK KALO MEGANG DRI NOL GK BAKAL BISA SAMPE SEKARANG,berani taruh si bintang laut dkk kalo megang dri nol sampe,negatif,Kritik terhadap pihak yang dianggap tidak mampu membangun tim dari awal.
"Km byk bicara tp ga tau semua mslhnya... 😂 di sini mslh nya itu si kliver nya sendiri yg byk gaya😂😂😂😂 intinya balikin lah STY yg udh jls lg bangun dri pondasi.. Bkn ky skrg yg udh jadi pondasi tp mlh di acak""....",km byk bicara mslhnya mslh si kliver byk gaya inti balikin sty udh jls lg bangun dri pondasi bkn ky skrg udh pondasi mlh acak,negatif,Sindiran dan kritik terhadap Kluivert serta dukungan agar STY kembali.
​ @Sumarto-y8o setuju bang,tuju bang,netral,Komentar persetujuan singkat tanpa konteks sentimen yang jelas.
Tohir udah di siap minyak Arab itu,tohir udah minyak arab,negatif,Sindiran terhadap Erick Thohir/isu minyak Arab.
Ni lah ulah towel justin dan Akmal mereka lah yg menghancurkan sepak bolah indonesia,ni ulah towel justin akmal hancur sepak bolah indonesia,negatif,Menyalahkan pihak tertentu karena dianggap merusak sepak bola Indonesia.
Gatot (gagal total),gatot gagal total,negatif,Menyatakan gagal total.
Smoga kita masih diberi kesempatan untuk melihat indonesia masuk piala dunia...tah kapan,smoga sempat indonesia masuk piala dunia,positif,Berisi harapan agar Indonesia masuk Piala Dunia.
Hidup patrick...pssi udah kontrak dia 3 tahun ke depan,hidup patrickpssi udah kontrak,positif,Ungkapan dukungan kepada Patrick/PSSI.
​ @HermanIpoet mafia judi kq di percaya,mafia judi kq percaya,negatif,Sindiran/kritik tentang mafia judi.
"Intinya dh gagal,, pecat PK",inti dh gagal pecat pk,negatif,Menyatakan gagal dan meminta PK dipecat.
Membangun Kualitas team bukan seenak Mbacot..butuh Proses.. Intinya perbaiki kualitas kompetisi lokal..kemudian di kompetsi Region Asean..dan Asia.. Recrut pemain Timnas berdasar kualitas bukan titipan ..,bangun kualitas team enak mbacotbutuh proses inti baik kualitas kompetisi lokalkemudian kompetsi region aseandan asia recrut pemain timnas dasar kualitas titip,negatif,Kritik terhadap kualitas kompetisi dan rekrutmen pemain titipan.
6x laga 6poin gg bangettt,laga poin gg,positif,Menganggap capaian poin/laga sebagai hal bagus.
​ @sepertibiasalah tenang baru saya dipegang.kita lihat pk megang abis kontrak.bagusan sty apa pk.😂.,tenang dipegangkita lihat pk megang abis kontrakbagusan sty pk,netral,"Komentar menunggu perbandingan STY dan PK, belum ada sentimen jelas."
KINGG RIDHO NIH BOZZ SENGKOELL DONG BOZZZZZ🧡🧡🧡🧡🧡🧡🧡🧡🔥🔥,kingg ridho bozz sengkoell bozzzzz,positif,Pujian/dukungan kepada Ridho.
"Ya sekali setiap kali konten anda coment saya konsisten indo tidak punya mental yg kuat,sekil bagus semua tapi sekali lagi cari pelatih yg betul terbukti treak rekot nya",ya kali konten coment konsisten indo mental kuatsekil bagus cari pelatih bukti treak rekot,negatif,Kritik terhadap mental Timnas dan kebutuhan pelatih yang terbukti.
"Ketika lawan Arab seharusnya full Tim untuk mengejar kemenangan, karena timnas pernah mengalahkan Arab jika menang menjadi modal besar... itu",lawan arab full tim kejar menang timnas kalah arab menang modal,negatif,Kritik strategi saat melawan Arab.
"Udah si kata gw mah gausah ngjudge Patrick atau siapapun dia kan kerja bukan dia yg mau tapi kan dia di tawarin dari pihak pssi buat jadi pelatih ,jgn sampe jadi memecah 2 belah negara bisa mengakibatkan fatal yg mau di salahin mah orang pemimpin Indonesia nya aja maaf gw akui emg Indonesia negara yg kontroversial sih maaf bgt",udah si mah gausah ngjudge patrick kerja tawarin pssi pelatih jgn sampe pecah belah negara akibat fatal salahin mah orang pimpin indonesia maaf aku emg indonesia negara kontroversial maaf,negatif,Defensif terhadap Patrick tetapi tetap mengkritik pimpinan/negara.
"Suruh Tohir mundur,,mending pak Iwan bule,,prasetan dg erik",suruh tohir mundurmending iwan buleprasetan dg erik,negatif,Meminta Erick Thohir mundur.
"Mau pelatihnya siapapun kalau pengurusnya nga ngerti sama aj,cuma kepentingan politik.",latih urus nga ngerti ajcuma penting politik,negatif,Kritik pengurus dan kepentingan politik.
Jelas bang kalo sty tidak pernah di ragukan dalam kepelatihan nya,bang kalo sty ragu latih,positif,Pujian terhadap kemampuan kepelatihan STY.
"Alhamdulillah sesuai doa dan harapan saya, indo Nungsep seeep jangan timbul lagi",alhamdulillah sesuai doa harap indo nungsep seeep timbul,negatif,Sarkasme/berharap Indonesia terpuruk.
Pak erick thoir kemana..ya.....kesalahan beliau pilih patrick kluevter sedari awal juga patrick kluevter gk punya izasah kepelatihan..sebuah timn.nasional....pk erick juga heran ko bisa depak shin.tae yong padahal..shin.tae young kontrak nya smpai 2027..ko di pecat..inih jelas aneh..pssi.dari dulu seperti itu mulu gk berubah berubah..heran..,erick thoir kemanayakesalahan beliau pilih patrick kluevter dar patrick kluevter izasah kepelatihansebuah timnnasionalpk erick heran ko depak shintae yong padahalshintae young kontrak smpai ko pecatinih anehpssidari mulu ubah berubahheran,negatif,"Kritik terhadap Erick, Patrick, dan PSSI karena memecat STY."
"Proyek tersembunyi berhasil Indonesia nunggu 4tahun lagi Misal Patrick dipecatpun dia nyantai aja,, dapat duit kompensasi pulang belanja sambil tersenyum lebar",proyek sembunyi hasil indonesia nunggu patrick pecat nyantai duit kompensasi pulang belanja senyum lebar,negatif,Sindiran proyek tersembunyi dan kompensasi Patrick.
Awan China aja ga bisa menang malahan kalah 2-1,awan china menang kalah,negatif,Kritik karena kalah dari China.
"​ @Drifton05 kalah lawan China padahal market value-nya jauh dibawah timnas Indonesia parah bener emang, gara-gara STY timnas susah ke pildunnya Udah gitu dibantai jepang di GBK, anjir GBK nih...kandang sendiri, parah STY",kalah lawan china market valuenya bawah timnas indonesia parah bener emang garagara sty timnas susah pildunnya udah gitu bantai jepang gbk anjir gbk nihkandang parah sty,negatif,Kritik keras terhadap STY dan performa Timnas.
"Harus ada prubahan dri anggotta pssi dan pelatihnya, pemain kita sudah bagus bagus era sekrng , erik thoir ucpan mu dlu saat ada Sty pernah bilang mundur tolong skrng lu lebih baik mundur, ganti ratu tisha.",prubahan dri anggotta pssi latih pemain bagus bagus era sekrng erik thoir ucpan mu dlu sty bilang mundur tolong skrng mundur ganti ratu tisha,negatif,Kritik terhadap PSSI/pelatih dan meminta Erick mundur.
Jngan patrik squidword guepun bisa. Jngan dulu sty,jngan patrik squidword gue jngan sty,negatif,Sindiran terhadap Patrick.
SEJAK SIRKEL BELANDA GABUNG TIMNAS SENIOR AMA U23 TURUN KASTA😂😂,sirkel belanda gabung timnas senior ama turun kasta,negatif,Kritik terhadap pengaruh sirkulasi Belanda di Timnas.
Betul dan itu smisal engga dicurangi wasit wktu lawan bahrain udah menang itu,smisal engga curang wasit wktu lawan bahrain udah menang,positif,Membela Timnas/STY dengan menyebut faktor wasit.
"siapapun pelatih ny kalau masih banyak mafia ny gk bakal maju timnas,,",pelatih ny mafia ny maju timnas,negatif,Kritik bahwa Timnas tidak maju karena mafia.
Sama Aja STY Dan PK Sama Sama Gak Becus Untuk Meloloskan Indonesia Bermain Di Piala Dunia 2026,sty pk becus lolos indonesia main piala dunia,negatif,Kritik bahwa STY dan PK sama-sama gagal.
Nepal kan PSSI Patrick out,nepal pssi patrick out,negatif,Seruan Patrick/PSSI out.
Skor nya kebantai semua,skor bantai,negatif,Kritik karena skor dibantai.
Mending kalah bareng sty daripada masuk round 5 bareng patrick,mending kalah bareng sty masuk round bareng patrick,negatif,Sindiran/ketidakpuasan terhadap kondisi bersama Patrick.
"Bisa lebih poinnya kalo yg latih masih STY ,,Jaman STY slalu di rugikan wasit...klo fair mah..udh menang dari dulu coach Shin ini..",poin kalo latih sty jaman sty slalu rugi wasitklo fair mahudh menang coach shin,positif,Dukungan kepada STY dan pembelaan terkait faktor wasit.
"​ @rifkiadityaSaputra-y5u lah justru sty paling di untungkan wasit, di klub Korea sty aja di pcat 10 pertandingan cuma sekali menang klo ga salah 😂",sty untung wasit klub korea sty pcat tanding menang salah,negatif,Kritik terhadap STY.
"Lawak ngepuji²STY🤣,lawan china aja di bantai,,lawan bahrain imbang,maen di kandang sendiripun menang cuma 1-0doang,ball posisionnya aja jelek timnas,hoki doang 😂",lawak ngepujistylawan china bantailawan bahrain imbangmaen kandang sendiri menang doangball posisionnya jelek timnashoki doang,negatif,Kritik/sindiran terhadap pujian kepada STY dan performa Timnas.
"Mungkin jika STY yang jadi pelatih,lebih memungkinkan untuk lolos round 5 dan di setiap match kebobolan lebih sedikit.",sty pelatihlebih lolos round match bobol,negatif,Perbandingan yang mengkritik situasi/pelatih saat ini.
"Jangankan STY. Elu aja bisa bang. Pemain udah ada, tinggal suruh main doang, di kandang lagi. 😂 Bener² cacat logika yg ngomong gitu.",sty elu bang pemain udah tinggal suruh main doang kandang bener cacat logika ngomong gitu,negatif,Kritik terhadap argumen pembela STY.
"Timnas udah main bagus lawan Irak, tapi finishing-nya belum tajam dan chemistry antar pemain masih sedikit kurang nyatu dan solid. kalo ada Lionel Messi selesai.",timnas udah main bagus lawan irak finishingnya tajam chemistry pemain nyatu solid kalo lionel messi selesai,positif,Memuji permainan Timnas meski ada kekurangan.
"Yg gagal hrs ada konsuweksinya, mundur",gagal hrs konsuweksinya mundur,negatif,Meminta pihak yang gagal mundur.
2 match kemenangan patrick masih pake taktik pragmatis 3-4-3 nya sty kalo nggak salah (koreksi jika saya saya salah) jadi bisa dibilang sty pun sebenernya bisa buat kasih kemenangan itu,match menang patrick pake taktik pragmatis sty kalo salah koreksi salah bilang sty sebenernya kasih menang,negatif,Perbandingan yang mengkritik pengakuan kemenangan Patrick.
Sty come back,sty come back,positif,Dukungan agar STY kembali.
"Ga lah, lah itu si towel sama Bahtiar Yusuf dukung PK mati2an, klo ga percaya, liat di tuh di tv one",si towel bahtiar yusuf dukung pk mati an percaya liat tuh tv one,netral,"Informasi/rebutan soal pihak yang mendukung PK, sentimen kurang jelas."
Coach Roberto Mancini kayanya ok nih buat ganti Pk,coach roberto mancini kaya ok ganti pk,negatif,"Usulan mengganti PK, mengandung kritik pada pelatih saat ini."
sangat² sedih.....sebagai pecinta timnas ...dan saya yakin banyak pecinta timnas yang merasakan hal yg sama seperti saya....,sedihsebagai cinta timnas cinta timnas rasa,negatif,Ekspresi sedih atas kondisi Timnas.
"Semua cma skenario ET bro. STY gabisa diajak kompromi, makannya ET ganti. Kalian nangis sdgkn ET party cair tuh duit minyak. 😂",cma skenario et sty gabisa ajak kompromi makan et ganti nang sdgkn et party cair tuh duit minyak,negatif,Sindiran/kritik terhadap Erick Thohir dan pergantian STY.
"Setuju,, mantap sekali analisanya bung binder",tuju mantap analisanya binder,positif,Pujian terhadap analisis/konten.
"bukan cari kambing hitam, tapi tersingkir dengan kebodohan sendiri sungguh miris....",cari kambing hitam singkir bodoh sungguh miris,negatif,Menyebut tersingkir karena kebodohan sendiri.
Di ganti pelatih malah gagal lolos piala dunia,ganti pelatih gagal lolos piala dunia,negatif,Kritik pergantian pelatih yang berujung gagal lolos.
kita selama ini cuman ditipu PSSI,cuman tipu pssi,negatif,Menuduh publik ditipu PSSI.
asnawi yg underperform sty yg dipecat..,asnawi underperform sty pecat,negatif,Mengkritik keputusan memecat STY saat pemain yang underperform.
"Percaya gak ada mafia? Mustahil, sty aja bisa dilengserkan ditengah jalan, apalgi masang bekam klok saat pertandingan krusial😂 mafia,bisa bgt melakukan itu",percaya mafia mustahil sty lengser tengah jalan apalgi masang bekam klok tanding krusial mafiabisa,negatif,Dugaan mafia dan kritik pelengseran STY.
"Si botak Justin nggak upload video 😂😂, padahal semua pundit buat video tentang kekalahan indo , termasuk mamat, Hanif dan, bung binder 😏😏",si botak justin upload video pundit video kalah indo mamat hanif binder,netral,"Komentar tentang pundit/konten, tidak langsung ke Timnas."
Kalau Sty kalah : Sty out 🤬🤬🤬 Kalau Patrick kalah : sisakan ruang ikhlas 🙃🙃🙃,sty kalah sty out patrick kalah sisa ruang ikhlas,negatif,Sarkasme standar ganda terhadap STY dan Patrick.
"Dari gua masih bujang cok😅 ngawal timnas jalani kualifikasi pildun mulai dari lawan Brunei, sekarang gua udh punya anak satu, dan di gagal kan si Kluivert tai",bujang cok ngawal timnas jalan kualifikasi pildun lawan brunei udh anak gagal si kluivert tai,negatif,Kekecewaan karena perjuangan panjang digagalkan Kluivert.
"Kambing nya sudah ada jangan pura"" menjadi kambing putih hitam.nyatanya kambing itu kamufkase. Patrik data mengacak"" yang sudah bagus.hasilnya seluruh rakyat indonesia kecewa sangat kecewa...pelatih medioker kok menggantikan sty...katanya mau meloloskan ke pildun faktanya kacau balau dari pemilihan pemain pemahaman taktik kureng. Menurut saya wajib evaluasi 95% out. Investugasi patrik.. apakah ada praktek judol atau tidaknya.segera ada keputusan pak erik",kambing pura kambing putih hitamnyatanya kambing kamufkase patrik data acak bagushasilnya rakyat indonesia kecewa kecewapelatih medioker ganti stykatanya lolos pildun fakta kacau balau pilih pemain paham taktik reng wajib evaluasi out investugasi patrik praktek judol tidaknyasegera putus erik,negatif,Kritik keras kepada Patrick/PSSI dan kekecewaan publik.
Klw blunder pemain pelcija. Aman gak ada yg bahas..wkwkwk. gk persib gak makan. Gak jawabarat gak makan😂😂,klw blunder pemain pelcija aman bahaswkwkwk persib makan jawabarat makan,netral,Komentar bercanda tentang pemain/klub tanpa sentimen jelas.
media buzzer erik😅,media buzzer erik,negatif,Menuduh media sebagai buzzer Erick.
"Admin malas buat video ya, bikin nya kebanyakan pake AI",malas video ya bikin banyak pake ai,netral,"Kritik kepada admin/AI, bukan isu Timnas."
ET PK Pekok,et pk kok,negatif,Hinaan/kritik langsung kepada Erick dan Patrick.
gua udah pesimis saat STY di pecat dan di gantikan kulivert. kecewa udah pasti. lebih sakit lagi indonesia gagal bersama pelatih kulivert bukanya STY😢😢😢😢,udah pesimis sty pecat ganti kulivert kecewa udah sakit indonesia gagal pelatih kulivert buka sty,negatif,Pesimis dan kecewa setelah STY dipecat diganti Kluivert.
"Ini timnas ibaratkan d bangun luis mila, d bgus kan oleh STY, trus d hancurkan oleh Patrick decul🤣",timnas bangun luis mila bgus sty hancur patrick decul,negatif,Menyebut Patrick menghancurkan Timnas yang sudah dibangun.
Sayang buang buang duit negara sampai jor joran menaturalisasi pemain dan tahu tahunya hasil akhirnya kayak gini memalukan,sayang buang buang duit negara jor joran naturalisasi pemain tahu hasil gin malu,negatif,Kekecewaan karena biaya naturalisasi dianggap sia-sia/memalukan.
“Cuma di P͟U͟L͟A͟U͟W͟I͟N broo” — cuma di mana maksud lo?! 😭,pulauwin broo maksud,netral,Komentar spam/istilah Pulauwin tanpa opini Timnas.
Emang Indonesia belum layak ke piala dunia jadi jangan saling menyalahkan😢. Semoga kita menjadi lebih kuat di kualifikasi 2030,emang indonesia layak piala dunia salah moga kuat kualifikasi,positif,Menerima kegagalan dan berharap lebih kuat di 2030.
"Menurut pribadi hanya Kluivert yg di pecat, pastoor jadi pelatih sementara Simon,jordi dari belanda😂 Pasti pelatihnya dari belanda lagi jika semua gerbong dipecat Jika pelatih liga 1 mungkin bernardo tavares sama seperti Sty dari permainan Pragmatis😅 tinggal STAFF SAJA tavares tau tentang liga indonesia",pribadi kluivert pecat pastoor pelatih simonjordi belanda latih belanda gerbong pecat pelatih liga bernardo tavares sty main pragmatis tinggal staff tavares liga indonesia,netral,Usulan/analisis pelatih pengganti tanpa sentimen dominan.
Min dapat 150 y? Ga sah dipoles lah apa adanya,sah poles,netral,Komentar ke admin terkait bayaran/polesan video.
"knp cma klok dan beckham aja, gimana sma yakob, trus lwan iraq yg ridho yg bkin blunder jd goll.....",cma klok beckham gimana yakob lwan iraq ridho bkin blunder goll,negatif,Mengkritik fokus kesalahan pemain/blunder dalam laga.
FOKUS AFF AJA,fokus aff,negatif,Sindiran agar fokus AFF saja.
"Kalo alex pastore dkk tim kepelatihan terbaik, minimal sudah berada di timnas Belanda Itu logika dasar saja",kalo alex pastore dkk tim latih baik minimal timnas belanda logika dasar,negatif,Mengkritik klaim tim kepelatihan terbaik.
Negara negara yg korup di larang masuk pildun 😂😂,negara negara korup larang masuk pildun,negatif,Sindiran negatif soal negara korup dilarang masuk Pildun.
Beckam putra sama yakob dan mark klock beban timnas banget,beckam putra yakob mark klock beban timnas,negatif,Menyebut beberapa pemain sebagai beban Timnas.
Nih yang komen “makasih P͟U͟L͟A͟U͟W͟I͟N” maksudnya apaan dah 😭,komen makasih pulauwin maksud dah,netral,Komentar spam/istilah Pulauwin tanpa opini Timnas.
Ternyata doa Madampang tdk d kabulkan Tuhan,doa madampang kabul tuhan,negatif,Kekecewaan karena doa/harapan tidak terkabul.
"bukan mencari kambing hitam, tapi emang gitu ada nya pertengahan kompetisi tiba tiba di pecat, padahal hasil sty ga buruk buruk bgt dan lawan arab menang, pas di ganti kan apa dari pihak pssi menggagung agungkn bgt patrick pelatih terhebat lah blablabla, berarti pssi yakin bgt sama kualitsas nya patrick nyta nya apa?, o shot on target lawan lebanaon lawan arab cuman bisa p kalo wasit nya berat sebelah udah kelar itu di bantai bantai arab",cari kambing hitam emang gitu tengah kompetisi pecat hasil sty buruk buruk lawan arab menang ganti pssi menggagung agungkn patrick pelatih hebat blablabla pssi kualitsas patrick nyta shot on target lawan lebanaon lawan arab cuman kalo wasit berat belah udah kelar bantai bantai arab,negatif,Kritik pemecatan STY dan PSSI yang terlalu mengagungkan Patrick.
Ini ＰＵ𝙇𝘼𝙐𝙒𝙄𝙉 kok kayak jadi simbol ‘gue udah tau sesuatu tapi lo belum’.,simbol udah,netral,Komentar spam/istilah Pulauwin tanpa opini Timnas.
Penghianatan & provokasi yang merusak semuanya,penghianatan provokasi rusak,negatif,Menyebut pengkhianatan/provokasi merusak semuanya.
Yg lebih gk masuk akal knp AFC menggelar round 4 di saudi.,masuk akal afc gelar round saudi,negatif,Mengkritik keputusan AFC menggelar round 4 di Saudi.
"kesalahan tohir,kalo nggk mecat shin tae yong dan gagal lolos itu menjadi kejelasan kalo coach shin gagal,lalu wajar kalo kita nyari pelatih lain dan berproses dengan benar,tapi ini?yang berproses sudah di putus prosesnya lalu di ganti di tengah jalan,yang ada ekspektasi harus lolos bukan lagi proses....erick tohir gak cocok ada di dunia olahraga,bahkan di asosiasi olahraga apapun",salah tohirkalo nggk mecat shin tae yong gagal lolos jelas kalo coach shin gagallalu wajar kalo nyari pelatih proses benartapi iniyang proses putus proses ganti jalanyang ekspektasi lolos proseserick tohir cocok dunia olahragabahkan asosiasi olahraga apa,negatif,Menyalahkan Erick Thohir karena memutus proses STY.
Jgn terlalu berharap dg timnas sendiri selama PSSI masih sembarangan.😂,jgn harap dg timnas pssi sembarang,negatif,Pesimis selama PSSI masih sembarangan.
Kluivert out!!!,kluivert out,negatif,Menuntut Kluivert keluar.
"Org yg gak tahu terimakasih,GK akan sukses,yg membangun skuat dari 0 ,kau pecat,demi kepentingan mu sendiri,rasain sekarang,mundur kau erikkk...",orang terimakasihgk suksesyg bangun skuat kau pecatdemi penting mu sendirirasain sekarangmundur kau erikkk,negatif,Kritik keras kepada Erick dan pemecatan STY.
"Patrick Kluivert, P nya apa? Ya PENALTI lah",patrick kluivert ya penalti,negatif,Sindiran kepada Patrick soal penalti.
"Janji erick tohir manak ? Katanya kalau timnas gagal masuk pildun, mahu undur diri😅",janji erick tohir manak timnas gagal masuk pildun mahu undur,negatif,Menagih janji Erick Thohir untuk mundur.
Wkwkw MUKJIZAT Kalo indo masuk pildun,wkwkw mukjizat kalo indo masuk pildun,negatif,Sarkasme bahwa Indonesia masuk Pildun hanya mukjizat.
yg paling kasihan pemain naturalisasi... mereka rela pindah negara demi mengantarkan indonesia lolos pildun...,kasihan pemain naturalisasi rela pindah negara antar indonesia lolos pildun,negatif,Kasihan kepada pemain naturalisasi karena gagal mewujudkan tujuan.
Yang salah jelas Erik tohir dan Patrik kluiwet. Mereka harus Out mengurus timnas.,salah erik tohir patrik kluiwet out urus timnas,negatif,Menyalahkan Erick Thohir dan Patrick serta menuntut out.
Knp ujung2 nya sty lagi🤦‍♂️,ujung sty,netral,Pertanyaan/keluhan mengapa pembahasan kembali ke STY.
Pecat patrickk,pecat patrickk,negatif,Menuntut Patrick dipecat.
